,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,101.1,.529,13.1,26.7,.218,109.8
1,IND,101.1,.578,7.5,31.1,.136,131.5
