,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,101.2,.432,10.8,13.2,.205,92.8
1,BRK,101.2,.439,14.4,36.4,.163,100.7
