,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,95.7,.592,12.4,42.1,.141,127.4
1,MEM,95.7,.500,19.1,21.1,.165,96.1
