,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,100.2,.567,16.3,23.7,.244,112.8
1,PHI,100.2,.583,10.9,18.9,.345,126.8
