,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,97.2,.617,12.0,22.5,.333,130.7
1,PHI,97.2,.505,7.5,36.7,.224,124.5
