,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,95.6,.456,8.8,27.3,.198,105.7
1,UTA,95.6,.513,18.5,26.8,.225,104.6
