,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,92.2,.500,11.1,29.3,.122,109.5
1,ORL,92.2,.482,9.6,20.0,.129,100.8
