,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,98.2,.571,10.1,18.4,.262,120.1
1,POR,98.2,.526,12.5,40.0,.179,119.1
