,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,97.2,.588,6.1,30.8,.330,141.0
1,WAS,97.2,.505,8.6,32.7,.153,117.3
