,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shai Gilgeous-Alexander,37:08,.686,.594,.250,.938,3.4,28.7,15.7,19.4,2.6,0.0,4.2,28.0,146,116,6.6
1,Jalen Williams,35:14,.617,.595,.238,.095,0.0,15.1,7.4,22.7,1.4,7.4,12.1,31.1,115,117,3.1
2,Chet Holmgren,32:07,.854,.833,.500,.167,3.9,29.1,16.2,3.8,1.5,2.7,0.0,8.8,175,117,3.2
3,Luguentz Dort,28:19,.636,.611,.667,.111,4.5,0.0,2.3,13.3,1.7,0.0,9.6,16.2,128,124,-2.3
4,Josh Giddey,22:12,.643,.643,.500,.000,5.7,12.0,8.8,39.0,2.2,3.9,17.6,33.7,116,118,3.9
5,Gordon Hayward,21:11,.630,.333,.333,1.333,6.0,0.0,3.1,5.3,2.3,0.0,0.0,9.9,154,123,-2.7
6,Isaiah Joe,18:32,.571,.571,.714,.000,6.8,7.2,7.0,13.9,2.6,0.0,12.5,19.0,114,121,0.3
7,Cason Wallace,18:07,.750,.750,1.000,.000,7.0,7.4,7.2,18.8,5.3,4.8,50.0,9.7,109,112,4.9
8,Jaylin Williams,10:04,.500,.500,1.000,.000,0.0,13.2,6.4,23.7,0.0,0.0,25.0,17.5,97,125,-7.8
9,Aaron Wiggins,9:47,.500,.500,.500,.000,0.0,13.6,6.6,12.2,0.0,8.9,33.3,13.5,80,120,-4.4
10,Kenrich Williams,6:55,.833,.833,.667,.000,18.3,19.3,18.8,0.0,0.0,0.0,0.0,19.1,165,124,5.6
11,Mike Muscala,0:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-5.9
12,Lindy Waters III,0:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-8.6
13,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,
