,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,91.6,.540,14.5,10.5,.160,101.5
1,POR,91.6,.363,12.8,37.3,.116,87.3
