,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Deandre Ayton,37:15,.732,.688,.000,.250,6.6,54.3,25.2,13.7,1.4,2.5,10.1,21.8,141,99,13.2
1,Anfernee Simons,34:52,.229,.190,.381,.095,0.0,14.5,5.7,0.0,0.0,0.0,15.5,30.4,48,108,-22.4
2,Kris Murray,32:45,.279,.222,.444,.444,14.9,11.6,13.6,19.5,3.2,0.0,15.7,16.0,78,102,-4.5
3,Jerami Grant,31:53,.397,.361,.333,.111,0.0,7.9,3.1,31.4,3.3,0.0,20.9,30.7,78,102,-3.4
4,Toumani Camara,18:29,.000,.000,.750,.000,8.8,6.8,8.0,7.9,0.0,0.0,0.0,8.9,34,109,-13.9
5,Matisse Thybulle,30:37,.000,.000,.667,.000,0.0,16.5,6.5,0.0,10.3,6.1,0.0,4.0,0,81,2.8
6,Jabari Walker,18:14,.375,.375,.375,.000,17.8,6.9,13.6,0.0,0.0,0.0,11.1,20.2,87,109,-10.1
7,Duop Reath,12:56,.700,.700,.600,.000,0.0,9.8,3.8,0.0,0.0,7.3,0.0,15.9,150,101,2.7
8,Ashton Hagans,11:14,.307,.250,.000,.500,21.7,0.0,13.2,14.9,0.0,0.0,17.0,21.5,78,109,-10.2
9,Dalano Banton,8:38,.509,.583,.333,.333,37.7,29.3,34.4,0.0,0.0,0.0,0.0,32.7,116,107,18.5
10,Justin Minaya,3:07,.000,.000,1.000,.000,0.0,0.0,0.0,46.7,0.0,0.0,0.0,13.2,46,110,-6.1
11,Malcolm Brogdon,Did Not Dress,,,,,,,,,,,,,,,
