,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Dennis Schröder,35:03,.605,.605,.579,.000,0.0,21.8,11.3,27.7,0.0,0.0,9.5,27.1,110,112,4.0
1,Jakob Poeltl,33:49,.935,1.000,.000,.400,6.9,19.4,13.4,16.3,1.5,0.0,33.8,11.9,130,109,4.5
2,Scottie Barnes,32:25,.489,.462,.462,.231,0.0,10.1,5.2,25.7,0.0,3.2,6.5,21.4,104,113,1.9
3,Gary Trent Jr.,31:02,.651,.611,.556,.444,0.0,7.0,3.6,4.3,1.6,0.0,0.0,15.7,127,112,3.3
4,Pascal Siakam,29:06,.700,.688,.063,.063,4.0,18.7,11.6,34.6,0.0,0.0,15.4,30.2,119,113,4.7
5,Precious Achiuwa,24:26,.512,.500,.500,.500,0.0,40.2,20.8,5.2,4.0,0.0,17.0,10.9,88,98,0.4
6,Malachi Flynn,19:16,.500,.500,.200,.000,6.1,0.0,2.9,33.7,0.0,0.0,16.7,14.1,115,117,0.9
7,Chris Boucher,18:00,.436,.417,.333,.333,6.5,18.2,12.5,0.0,0.0,0.0,0.0,17.3,93,113,-5.2
8,Gradey Dick,10:00,.000,.000,.800,.000,0.0,10.9,5.6,11.4,0.0,0.0,28.6,31.7,10,115,-32.3
9,Jalen McDaniels,6:50,.400,.400,.200,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,74,117,-12.4
10,OG Anunoby,Did Not Dress,,,,,,,,,,,,,,,
11,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
