,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,97.8,.543,9.4,18.2,.087,110.4
1,TOR,97.8,.552,12.2,12.2,.103,107.4
