,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Lauri Markkanen,37:48,.720,.667,.444,.444,6.0,15.9,10.8,0.0,0.0,2.2,4.4,24.2,148,136,0.6
1,Simone Fontecchio,35:01,.699,.682,.364,.091,6.4,17.2,11.6,13.8,2.7,0.0,0.0,13.3,164,131,3.9
2,Collin Sexton,30:16,.679,.536,.143,.714,3.7,4.0,3.8,21.5,1.6,0.0,0.0,24.7,161,137,1.5
3,John Collins,23:30,.612,.615,.462,.154,19.2,0.0,9.9,18.2,0.0,0.0,12.6,27.5,128,142,-4.4
4,Kris Dunn,15:58,.333,.333,.167,.000,0.0,7.5,3.6,28.6,8.9,5.2,0.0,15.3,110,117,5.5
5,Jordan Clarkson,37:58,.725,.650,.250,.550,3.0,15.9,9.2,11.1,1.2,0.0,16.8,31.9,129,135,-0.5
6,Walker Kessler,29:23,.667,.667,.000,.000,11.5,20.5,15.9,3.9,0.0,16.9,0.0,8.3,161,127,0.2
7,Keyonte George,22:44,.278,.278,.444,.000,0.0,10.6,5.1,9.6,2.1,0.0,10.0,17.9,71,134,-16.0
8,Kelly Olynyk,19:42,.712,.600,.200,.600,11.4,18.3,14.8,24.0,2.4,0.0,24.0,17.2,136,131,-1.1
9,Ochai Agbaji,12:40,1.500,1.500,1.000,.000,0.0,9.5,4.6,17.1,7.5,0.0,50.0,6.4,143,122,7.6
10,Taylor Hendricks,Did Not Play,,,,,,,,,,,,,,,
11,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,
12,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
13,Brice Sensabaugh,Did Not Play,,,,,,,,,,,,,,,
14,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,
