,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,95.7,.537,12.5,31.8,.223,115.5
1,PHI,95.7,.474,11.2,25.0,.292,112.6
