,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,96.8,.523,12.7,25.6,.184,110.5
1,DET,96.8,.488,16.3,25.6,.296,106.4
