,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cade Cunningham,38:01,7,17,.412,2,4,.500,11,11,1.000,0,2,2,9,3,1,5,2,27,22.7,+7
1,Isaiah Stewart,35:16,4,8,.500,1,2,.500,2,2,1.000,1,10,11,1,0,2,1,3,11,10.6,-1
2,Jaden Ivey,29:59,7,8,.875,1,1,1.000,2,2,1.000,1,3,4,3,1,0,4,2,17,14.1,+8
3,Marvin Bagley III,25:45,7,13,.538,0,0,,4,5,.800,3,5,8,1,0,0,1,4,18,13.0,+8
4,Ausar Thompson,23:45,4,10,.400,0,0,,0,0,,3,4,7,0,0,2,0,5,8,5.3,-7
5,Isaiah Livers,22:45,1,7,.143,0,3,.000,4,4,1.000,2,2,4,1,0,0,2,2,6,1.4,-7
6,Stanley Umude,18:19,4,8,.500,3,5,.600,0,0,,0,1,1,2,0,0,1,1,11,7.3,-2
7,Alec Burks,17:02,1,5,.200,0,4,.000,1,2,.500,0,3,3,2,1,0,1,1,3,1.4,-13
8,Killian Hayes,13:58,0,2,.000,0,1,.000,0,0,,0,0,0,2,2,0,2,2,0,-0.8,-5
9,James Wiseman,9:58,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,1,2,0,-1.2,-10
10,Marcus Sasser,5:10,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,+2
11,Jalen Duren,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Kevin Knox,Did Not Play,,,,,,,,,,,,,,,,,,,,
