,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jaden Ivey,32:13,.879,.867,.533,.400,0.0,10.4,5.1,26.1,0.0,0.0,18.5,30.3,130,120,9.9
1,Marcus Sasser,25:16,.200,.200,.400,.000,0.0,8.8,4.4,12.6,2.0,3.2,37.5,14.3,37,114,-16.0
2,Jalen Duren,24:23,.599,.500,.083,.417,13.4,32.0,22.6,0.0,2.0,0.0,0.0,26.2,131,107,0.7
3,Tosan Evbuomwan,24:07,.633,.600,.200,.600,4.5,4.6,4.6,22.9,2.1,3.4,13.7,13.7,124,115,0.7
4,Troy Brown Jr.,22:36,.417,.417,.500,.000,9.7,24.7,17.1,23.0,4.4,0.0,14.3,14.0,98,105,0.4
5,Malachi Flynn,22:44,.109,.000,.583,.333,0.0,4.9,2.4,39.6,4.4,0.0,12.7,31.2,44,112,-18.3
6,Chimezie Metu,22:21,.500,.500,.500,.000,9.8,20.0,14.8,8.4,8.9,0.0,25.0,16.1,85,96,-1.7
7,Jared Rhoden,21:16,.510,.500,.400,.400,0.0,5.2,2.6,16.4,2.3,0.0,0.0,12.5,115,116,-2.7
8,Jaylen Nowell,20:13,.558,.556,.111,.444,5.4,11.0,8.2,23.6,2.5,4.0,8.5,26.2,108,112,2.1
9,James Wiseman,14:41,.000,.000,.000,.000,7.4,15.2,11.3,0.0,0.0,5.5,75.0,12.3,14,115,-21.9
10,Buddy Boeheim,7:12,.000,.000,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0,123,-26.9
11,Evan Fournier,2:58,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-12.2
12,Cade Cunningham,Did Not Play,,,,,,,,,,,,,,,
13,Stanley Umude,Did Not Play,,,,,,,,,,,,,,,
