,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,96.3,.582,11.1,15.4,.065,117.3
1,BOS,96.3,.560,12.0,29.3,.310,124.6
