,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,96.8,.461,10.5,31.5,.225,105.3
1,CLE,96.8,.515,12.3,26.7,.052,108.4
