,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,96.5,.649,12.4,18.9,.131,124.3
1,CHO,96.5,.655,15.7,27.0,.167,128.5
