,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,93.0,.512,12.3,22.2,.284,113.9
1,ORL,93.0,.610,11.9,20.0,.260,122.5
