,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Cam Thomas,38:46,.517,.500,.211,.158,3.4,28.9,15.0,18.4,1.3,0.0,9.0,26.1,105,123,-3.5
1,Nic Claxton,29:57,.625,.625,.000,.000,8.9,16.0,12.1,26.7,0.0,7.1,11.1,13.6,133,123,5.1
2,Mikal Bridges,29:43,.529,.423,.154,.538,4.5,16.2,9.8,5.4,0.0,3.6,11.1,27.6,103,126,-4.4
3,Dennis Schröder,29:00,.611,.438,.500,.750,0.0,5.5,2.5,15.0,1.8,0.0,27.3,22.9,98,125,-6.8
4,Dorian Finney-Smith,24:44,.338,.250,.625,.250,5.4,12.9,8.8,11.4,4.2,0.0,0.0,16.3,92,119,-4.9
5,Cameron Johnson,28:41,.781,.714,.571,.429,0.0,16.7,7.6,10.7,1.8,0.0,19.4,16.3,128,124,1.6
6,Dennis Smith Jr.,18:23,.714,.714,.714,.000,14.5,8.7,11.9,19.0,5.6,0.0,0.0,17.3,155,116,15.6
7,Jalen Wilson,14:29,.307,.250,.500,.500,9.2,11.0,10.0,19.1,0.0,0.0,0.0,15.3,95,129,-6.4
8,Day'Ron Sharpe,13:56,.665,.500,.000,2.000,0.0,23.0,10.4,0.0,0.0,0.0,21.0,15.5,109,127,-9.0
9,Lonnie Walker IV,7:31,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.1,77,131,-9.1
10,Keita Bates-Diop,2:25,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0,131,-25.7
11,Trendon Watford,2:25,1.000,1.000,.000,.000,0.0,66.2,30.1,0.0,0.0,44.1,0.0,56.3,200,90,73.7
