,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,99.1,.489,8.7,25.5,.213,113.0
1,GSW,99.1,.648,9.0,25.6,.176,135.2
