,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles Bridges,32:46,7,20,.350,4,10,.400,2,2,1.000,1,4,5,5,0,1,3,3,20,10.7,-33
1,Terry Rozier,32:11,5,14,.357,1,3,.333,7,9,.778,0,6,6,8,1,0,4,0,18,13.8,-32
2,Brandon Miller,28:42,5,9,.556,3,5,.600,4,4,1.000,1,0,1,2,1,1,3,0,17,13.5,-4
3,Nick Richards,25:56,5,5,1.000,0,0,,1,3,.333,3,7,10,1,2,2,0,3,11,15.8,-6
4,Bryce McGowens,21:44,3,6,.500,3,4,.750,1,2,.500,0,2,2,1,0,0,1,3,10,5.7,+1
5,P.J. Washington,25:04,4,11,.364,0,4,.000,1,2,.500,1,5,6,0,0,0,3,1,9,1.3,-15
6,Cody Martin,19:39,2,7,.286,0,3,.000,1,4,.250,2,2,4,2,1,0,2,1,5,1.7,-19
7,Nick Smith Jr.,18:17,2,4,.500,2,2,1.000,0,0,,0,3,3,4,0,1,2,1,6,6.0,-1
8,Ish Smith,14:01,3,4,.750,0,0,,0,0,,0,3,3,4,0,0,1,1,6,6.7,-6
9,Nathan Mensah,9:26,1,1,1.000,0,0,,0,2,.000,0,1,1,0,0,0,0,1,2,0.8,-2
10,James Bouknight,6:07,2,3,.667,1,1,1.000,0,0,,0,2,2,1,0,0,0,0,5,5.0,+6
11,JT Thor,6:07,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,3.4,+6
