,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,107.1,.559,16.3,17.8,.200,104.6
1,LAL,107.1,.613,9.6,12.5,.144,124.2
