,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,99.1,.596,16.5,31.8,.112,117.0
1,GSW,99.1,.553,8.0,26.1,.202,124.1
