,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,91.0,.522,14.1,41.3,.076,113.1
1,HOU,91.0,.513,10.4,27.3,.288,115.3
