,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,95.9,.701,10.4,28.1,.293,144.9
1,PHO,95.9,.583,10.0,25.6,.189,127.2
