,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Booker,36:38,11,26,.423,1,5,.200,5,6,.833,1,1,2,9,0,0,3,4,28,16.5,-18
1,Kevin Durant,35:42,10,21,.476,4,9,.444,5,7,.714,0,3,3,6,0,0,0,1,29,22.2,-7
2,Grayson Allen,35:36,5,5,1.000,2,2,1.000,1,1,1.000,2,0,2,1,2,1,2,4,13,12.7,-13
3,Jusuf Nurkić,29:41,9,13,.692,1,2,.500,2,2,1.000,4,8,12,2,1,0,3,2,21,19.3,+5
4,Bradley Beal,4:32,2,2,1.000,1,1,1.000,1,1,1.000,0,0,0,1,0,0,0,0,6,6.1,+3
5,Nassir Little,25:48,2,5,.400,1,3,.333,0,0,,2,2,4,1,0,0,0,2,5,4.2,-5
6,Jordan Goodwin,23:24,1,5,.200,1,3,.333,0,0,,0,3,3,9,0,0,1,3,3,4.9,-14
7,Drew Eubanks,15:09,3,4,.750,0,0,,2,2,1.000,1,2,3,0,1,2,1,1,8,8.7,-13
8,Keita Bates-Diop,13:41,2,5,.400,0,1,.000,0,0,,0,3,3,0,0,0,0,0,4,2.2,-13
9,Chimezie Metu,9:58,1,3,.333,0,2,.000,1,2,.500,0,1,1,1,0,0,1,0,3,0.9,-12
10,Yuta Watanabe,7:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,Bol Bol,2:20,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+2
