,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,93.9,.548,15.0,22.5,.193,113.9
1,BOS,93.9,.582,12.2,30.2,.200,123.5
