,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Malik Beasley,29:42,.850,.850,.500,.000,0.0,7.7,4.0,10.5,0.0,0.0,16.7,18.0,130,133,1.2
1,Patrick Beverley,24:16,.510,.400,.000,.400,0.0,14.1,7.4,36.4,2.0,0.0,14.5,12.6,125,127,1.0
2,Brook Lopez,23:29,.605,.571,.500,.143,10.8,0.0,5.1,7.4,0.0,4.0,0.0,28.2,128,131,0.5
3,Khris Middleton,22:58,.827,.800,.200,.200,0.0,34.8,18.3,45.8,2.1,0.0,15.5,25.0,145,124,13.2
4,Bobby Portis,21:17,.286,.286,.000,.000,17.8,26.8,22.6,18.0,0.0,4.4,22.2,18.8,80,126,-9.0
5,Jae Crowder,24:40,.188,.188,.500,.000,5.1,18.5,12.2,4.9,0.0,0.0,11.1,16.3,51,131,-15.7
6,Danilo Gallinari,19:14,.539,.375,.250,.625,6.6,17.8,12.5,0.0,2.5,0.0,22.7,30.6,90,126,-11.3
7,Pat Connaughton,16:10,.581,.583,.667,.333,0.0,7.1,3.7,17.9,0.0,0.0,12.7,21.7,108,133,-5.9
8,Chris Livingston,14:04,1.000,1.000,.000,.000,9.0,32.5,21.3,0.0,0.0,0.0,25.0,12.7,136,129,-4.2
9,TyTy Washington Jr.,14:04,.200,.200,.400,.000,0.0,8.1,4.3,17.7,3.5,0.0,0.0,15.8,67,125,-9.8
10,Andre Jackson Jr.,11:55,.000,.000,.500,.000,0.0,19.2,10.1,0.0,0.0,0.0,60.0,18.7,0,131,-30.2
11,MarJon Beauchamp,7:35,.875,.875,.500,.000,0.0,30.1,15.8,27.5,0.0,12.4,0.0,23.5,168,120,23.0
12,Thanasis Antetokounmpo,6:56,1.000,1.000,.000,.000,0.0,0.0,0.0,24.6,7.1,0.0,33.3,19.3,122,118,9.6
13,Ryan Rollins,3:39,1.500,1.500,1.000,.000,0.0,0.0,0.0,45.6,26.8,0.0,0.0,12.2,277,74,62.1
