,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,100.4,.516,9.6,25.0,.226,116.5
1,HOU,100.4,.597,12.1,29.5,.172,126.5
