,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,91.6,.572,10.5,22.7,.241,125.5
1,ORL,91.6,.511,10.2,34.1,.169,115.7
