,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,91.7,.470,6.3,27.8,.071,109.0
1,BOS,91.7,.494,6.7,23.5,.146,110.1
