,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,97.3,.544,17.9,22.5,.165,101.7
1,PHI,97.3,.505,12.0,31.9,.228,117.1
