,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Justin Holiday,36:44,3,10,.300,3,9,.333,1,2,.500,0,3,3,2,2,0,1,1,10,6.7,-15
1,Nikola Jokić,29:45,9,17,.529,1,1,1.000,4,5,.800,2,6,8,7,3,0,1,2,23,23.6,-7
2,Aaron Gordon,26:59,5,8,.625,1,2,.500,3,6,.500,2,1,3,2,0,1,2,0,14,11.0,-28
3,Jamal Murray,25:34,4,10,.400,2,5,.400,2,3,.667,0,1,1,3,1,0,6,1,12,3.2,-21
4,Peyton Watson,20:08,2,4,.500,0,1,.000,0,0,,1,2,3,1,1,3,4,3,4,1.9,-10
5,Christian Braun,27:28,4,8,.500,1,2,.500,4,4,1.000,2,1,3,1,0,1,1,3,13,9.9,-13
6,Julian Strawther,20:17,3,8,.375,1,5,.200,0,0,,0,3,3,2,1,0,2,1,7,3.5,-18
7,Zeke Nnaji,18:09,2,6,.333,0,2,.000,3,4,.750,0,2,2,3,0,0,0,2,7,5.1,-11
8,Reggie Jackson,15:58,3,5,.600,0,0,,2,2,1.000,0,1,1,4,1,0,3,2,8,6.0,-9
9,Collin Gillespie,8:43,1,2,.500,0,1,.000,1,2,.500,0,1,1,1,0,0,0,1,3,2.2,-2
10,DeAndre Jordan,6:08,1,3,.333,0,0,,0,0,,2,3,5,0,0,0,0,0,2,2.6,-10
11,Jay Huff,4:07,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,0,3,3.3,-1
12,Michael Porter Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,,
