,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,92.7,.554,8.9,36.2,.172,128.4
1,ORL,92.7,.605,11.3,30.6,.321,133.8
