,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,98.4,.527,13.5,37.5,.174,114.9
1,DAL,98.4,.500,9.1,15.2,.250,111.8
