,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,99.3,.478,14.6,24.4,.165,102.7
1,MIL,99.3,.472,14.2,38.3,.270,108.8
