,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,99.6,.586,8.1,22.0,.161,124.5
1,DET,99.6,.584,11.0,19.5,.146,117.5
