,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,89.4,.523,13.0,32.6,.151,115.2
1,NYK,89.4,.537,4.7,33.3,.181,132.0
