,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Keyonte George,35:06,.253,.182,.545,.182,0.0,15.2,7.4,23.9,2.9,0.0,20.2,18.7,65,119,-11.0
1,Lauri Markkanen,33:46,.755,.684,.474,.421,8.9,12.6,10.7,12.5,1.5,2.8,4.3,30.8,147,121,17.8
2,John Collins,30:36,.606,.625,.313,.188,9.8,27.9,18.6,13.7,3.3,0.0,0.0,25.0,127,115,9.5
3,Collin Sexton,29:09,.648,.633,.400,.067,3.4,3.7,3.5,41.5,0.0,0.0,6.1,24.9,131,129,6.2
4,Taylor Hendricks,28:54,.474,.438,.625,.125,3.5,18.5,10.7,5.2,0.0,3.3,0.0,12.9,108,122,-4.7
5,Jordan Clarkson,33:05,.217,.000,.286,.714,0.0,12.9,6.2,31.4,0.0,0.0,35.2,19.0,60,126,-15.1
6,Walker Kessler,16:36,.922,1.000,.000,.500,6.0,19.3,12.4,0.0,3.1,0.0,0.0,13.0,184,118,5.8
7,Brice Sensabaugh,16:21,.500,.500,.667,.000,0.0,19.6,9.5,8.6,0.0,0.0,40.0,13.5,62,124,-11.6
8,Johnny Juzang,13:15,.000,.000,1.000,.000,15.1,8.1,11.7,19.6,0.0,0.0,0.0,13.3,62,128,-13.2
9,Kira Lewis Jr.,0:48,,,,,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,46,69.8
10,Micah Potter,0:48,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-8.4
11,Luka Šamanić,0:48,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-8.2
12,Omer Yurtseven,0:48,,,,,0.0,100.0,64.5,0.0,0.0,0.0,,0.0,0,95,2.5
13,Kris Dunn,Did Not Dress,,,,,,,,,,,,,,,
14,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,
