,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,94.7,.543,5.7,22.2,.163,121.5
1,UTA,94.7,.500,11.0,22.9,.207,110.9
