,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,101.7,.605,7.3,20.0,.143,126.4
1,MIL,101.7,.630,10.9,9.5,.293,127.3
