,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,105.4,.511,12.6,20.0,.202,109.1
1,UTA,105.4,.564,9.3,25.0,.129,120.5
