,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyle Kuzma,35:22,.504,.444,.333,.611,0.0,15.4,7.2,35.6,0.0,0.0,4.2,27.2,114,125,-0.5
1,Deni Avdija,35:03,.405,.333,.222,.222,13.7,18.7,16.0,8.6,1.3,0.0,20.2,28.5,81,121,-13.9
2,Bilal Coulibaly,33:13,.444,.357,.286,.286,2.9,9.9,6.1,3.9,0.0,2.4,0.0,9.6,106,124,-8.5
3,Tyus Jones,30:00,.955,.955,.727,.000,3.2,14.5,8.5,35.3,1.5,0.0,0.0,14.8,192,121,12.6
4,Marvin Bagley III,23:04,.381,.286,.000,.286,8.3,33.1,19.9,23.2,2.0,0.0,20.2,17.3,92,116,-4.2
5,Jordan Poole,28:52,.810,.778,.556,.222,0.0,3.8,1.8,15.3,3.2,2.7,13.2,31.8,130,118,13.5
6,Landry Shamet,17:48,.500,.500,.500,.000,0.0,6.1,2.9,0.0,0.0,0.0,33.3,6.8,60,127,-14.3
7,Corey Kispert,16:07,.278,.278,.667,.000,0.0,27.1,12.7,8.7,0.0,0.0,25.0,30.0,46,122,-23.8
8,Richaun Holmes,9:19,.000,.000,.000,.000,10.3,11.7,11.0,0.0,4.9,8.4,0.0,13.0,27,108,-14.1
9,Johnny Davis,7:35,1.500,1.500,1.000,.000,0.0,14.4,6.7,18.8,0.0,0.0,0.0,5.3,281,125,8.7
10,Eugene Omoruyi,3:37,,,,,0.0,0.0,0.0,33.2,0.0,0.0,,0.0,240,128,-5.9
11,Jared Butler,Did Not Play,,,,,,,,,,,,,,,
12,Anthony Gill,Did Not Play,,,,,,,,,,,,,,,
