,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,90.1,.572,7.7,27.3,.089,123.2
1,MEM,90.1,.433,13.9,19.0,.280,95.4
