,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Giannis Antetokounmpo,37:19,.792,.773,.136,.727,13.4,31.4,22.1,47.0,1.4,2.2,3.3,36.1,165,99,28.1
1,Damian Lillard,33:26,.396,.306,.556,.278,0.0,9.6,4.6,32.2,0.0,0.0,12.9,31.1,89,109,-8.5
2,Brook Lopez,29:07,.750,.750,1.000,.000,6.9,3.7,5.3,5.4,0.0,0.0,11.1,13.9,136,110,1.1
3,Malik Beasley,28:01,.254,.214,1.000,.286,0.0,22.8,11.1,9.7,1.8,0.0,11.3,14.2,62,102,-8.1
4,Jae Crowder,23:53,.750,.750,1.000,.000,0.0,13.4,6.5,0.0,4.2,0.0,0.0,3.8,144,98,-0.8
5,Bobby Portis,26:10,.373,.346,.385,.308,11.5,24.5,17.8,6.2,3.9,3.1,0.0,25.3,95,94,-2.2
6,Pat Connaughton,24:31,.000,.000,1.000,.000,0.0,4.4,2.1,5.3,2.1,3.3,25.0,7.3,17,102,-10.7
7,Patrick Beverley,18:17,.788,.750,.625,.250,5.5,17.5,11.3,22.0,0.0,4.4,0.0,21.8,166,103,15.6
8,A.J. Green,8:44,.810,.833,.667,1.000,0.0,24.4,11.8,21.1,0.0,0.0,0.0,22.2,167,105,12.3
9,Danilo Gallinari,6:21,.000,.000,.500,.000,0.0,16.8,8.1,0.0,0.0,0.0,0.0,14.1,0,107,-25.9
10,Thanasis Antetokounmpo,1:42,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-7.8
11,Andre Jackson Jr.,1:42,,,,,0.0,0.0,0.0,76.3,0.0,0.0,,0.0,241,111,17.2
12,MarJon Beauchamp,0:47,,,,,0.0,100.0,65.9,0.0,0.0,0.0,,0.0,0,81,2.2
