,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,91.9,.598,9.3,33.3,.098,129.4
1,TOR,91.9,.454,10.2,26.7,.184,103.3
