,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Donovan Mitchell,31:27,5,11,.455,3,6,.500,2,2,1.000,1,3,4,6,2,1,3,2,15,14.0,+6
1,Jarrett Allen,30:11,9,12,.750,0,1,.000,0,2,.000,6,9,15,2,0,1,1,2,18,19.6,+4
2,Max Strus,29:16,6,11,.545,2,6,.333,0,0,,1,1,2,7,0,0,0,2,14,13.8,0
3,Darius Garland,28:55,4,11,.364,1,5,.200,2,2,1.000,1,2,3,8,1,0,2,0,11,10.8,+14
4,Evan Mobley,27:25,7,13,.538,1,4,.250,2,4,.500,4,7,11,3,0,0,2,3,17,13.7,+17
5,Isaac Okoro,26:48,4,10,.400,1,5,.200,3,3,1.000,0,2,2,4,1,0,0,1,12,10.6,+19
6,Caris LeVert,22:12,6,8,.750,1,2,.500,0,0,,1,4,5,5,0,1,2,2,13,13.1,+24
7,Georges Niang,17:47,5,8,.625,3,5,.600,0,0,,0,1,1,0,0,1,0,4,13,8.8,+4
8,Dean Wade,13:35,0,5,.000,0,4,.000,0,0,,0,4,4,0,1,0,0,2,0,-2.1,+26
9,Sam Merrill,9:50,2,3,.667,2,3,.667,0,0,,0,0,0,0,0,0,0,0,6,4.7,+3
10,Damian Jones,2:34,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+3
11,Ty Jerome,Not With Team,,,,,,,,,,,,,,,,,,,,
