,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,97.0,.552,11.4,26.0,.165,114.9
1,SAS,97.0,.552,14.3,20.9,.104,108.4
