,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,110.6,.505,11.4,21.2,.240,108.5
1,IND,110.6,.617,9.7,22.7,.103,129.3
