,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jarrett Allen,29:26,7,10,.700,0,0,,3,4,.750,7,12,19,7,0,2,1,0,17,26.2,+27
1,Max Strus,28:00,9,13,.692,6,8,.750,0,0,,2,2,4,3,1,1,1,4,24,21.7,+32
2,Donovan Mitchell,24:15,6,16,.375,4,9,.444,6,6,1.000,1,2,3,4,2,2,2,0,22,18.7,+18
3,Dean Wade,20:06,1,3,.333,0,1,.000,0,0,,0,3,3,1,0,0,0,1,2,1.5,+15
4,Isaac Okoro,19:30,4,4,1.000,1,1,1.000,0,0,,0,2,2,3,1,0,0,2,9,10.7,+12
5,Sam Merrill,28:32,4,11,.364,3,9,.333,0,0,,1,4,5,6,0,0,0,2,11,10.2,+27
6,Georges Niang,27:54,5,11,.455,3,7,.429,2,2,1.000,1,7,8,1,0,0,0,2,15,12.0,+24
7,Caris LeVert,22:54,9,18,.500,3,6,.500,0,0,,2,3,5,5,1,1,0,1,21,19.1,+22
8,Tristan Thompson,18:34,3,7,.429,0,0,,1,3,.333,3,6,9,4,0,1,3,1,7,6.5,+12
9,Craig Porter Jr.,14:37,4,5,.800,0,0,,0,1,.000,1,2,3,3,0,0,1,0,8,8.1,+7
10,Damian Jones,6:11,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,1,0,0,4,3.7,-1
11,Ty Jerome,Did Not Dress,,,,,,,,,,,,,,,,,,,,
