,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,96.1,.533,11.8,31.7,.144,113.4
1,MIN,96.1,.663,13.9,22.9,.151,132.1
