,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Bruce Brown,27:03,8,14,.571,1,3,.333,0,0,,1,4,5,2,0,1,3,1,17,11.0,-20
1,T.J. McConnell,25:40,5,12,.417,0,1,.000,0,0,,1,3,4,6,2,1,1,1,10,10.7,-17
2,Myles Turner,21:06,2,7,.286,1,2,.500,7,8,.875,2,3,5,0,1,0,1,1,12,9.4,-15
3,Buddy Hield,18:12,0,4,.000,0,3,.000,0,0,,0,1,1,2,0,0,3,1,0,-4.5,-11
4,Obi Toppin,16:49,3,4,.750,1,2,.500,0,0,,2,2,4,1,0,0,1,2,7,6.3,-17
5,Aaron Nesmith,26:14,7,14,.500,2,4,.500,1,1,1.000,3,2,5,0,0,1,0,1,17,13.0,-15
6,Jarace Walker,24:12,2,3,.667,1,2,.500,0,0,,0,2,2,3,2,0,1,2,5,6.6,-4
7,Bennedict Mathurin,23:23,3,11,.273,0,1,.000,0,0,,0,1,1,3,0,1,1,1,6,1.2,+8
8,Isaiah Jackson,19:34,6,6,1.000,0,0,,0,0,,1,2,3,4,3,2,1,3,12,16.5,-11
9,Ben Sheppard,16:58,3,5,.600,0,2,.000,2,4,.500,1,2,3,0,2,0,0,1,8,7.8,-6
10,Jordan Nwora,10:17,3,4,.750,0,1,.000,1,1,1.000,0,1,1,3,0,0,1,0,7,6.8,+7
11,Oscar Tshiebwe,7:20,3,6,.500,0,0,,2,2,1.000,2,2,4,1,0,0,0,0,8,7.7,+8
12,James Johnson,3:12,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,+3
