,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,91.1,.506,9.4,31.8,.244,118.5
1,DEN,91.1,.589,13.9,17.6,.342,121.8
