,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,109.1,.534,12.5,21.6,.402,117.3
1,IND,109.1,.484,12.8,24.4,.253,106.3
