,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Max Strus,30:35,5,12,.417,4,6,.667,0,0,,3,7,10,11,0,0,3,0,14,16.5,-7
1,Isaac Okoro,29:03,3,6,.500,3,4,.750,2,2,1.000,0,3,3,6,0,0,0,0,11,13.1,+12
2,Evan Mobley,25:24,5,13,.385,0,1,.000,4,4,1.000,3,3,6,5,0,0,0,0,14,13.4,+10
3,Jarrett Allen,22:34,7,7,1.000,0,0,,0,0,,1,6,7,2,2,0,3,1,14,14.4,+9
4,Craig Porter Jr.,9:30,1,2,.500,0,0,,0,0,,0,3,3,2,1,1,0,1,2,4.6,+8
5,Emoni Bates,29:25,3,12,.250,1,5,.200,0,0,,0,3,3,3,0,0,6,0,7,-3.2,-22
6,Georges Niang,22:34,6,9,.667,4,7,.571,0,0,,0,1,1,1,0,0,0,2,16,12.3,+7
7,Marcus Morris,18:48,3,9,.333,1,4,.250,0,0,,1,2,3,0,0,0,1,2,7,1.4,+3
8,Isaiah Mobley,16:14,5,9,.556,1,3,.333,0,1,.000,2,1,3,0,1,0,1,0,11,8.0,-12
9,Damian Jones,12:00,2,4,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,5,2.6,-18
10,Pete Nance,12:00,1,3,.333,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,1.2,-18
11,Tristan Thompson,11:53,3,7,.429,0,0,,0,2,.000,2,1,3,0,0,0,0,0,6,3.2,-22
