,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Brook Lopez,34:44,3,7,.429,0,1,.000,2,2,1.000,5,4,9,3,1,1,1,1,8,11.4,+13
1,Damian Lillard,34:34,8,21,.381,2,9,.222,10,11,.909,0,1,1,4,2,0,2,1,28,18.8,+8
2,Giannis Antetokounmpo,34:33,16,24,.667,1,1,1.000,2,3,.667,2,16,18,10,0,2,2,3,35,35.6,+11
3,Khris Middleton,31:59,8,15,.533,1,4,.250,7,8,.875,2,3,5,5,2,0,0,3,24,22.9,+16
4,Malik Beasley,27:34,3,5,.600,3,5,.600,0,0,,0,1,1,1,1,0,1,3,9,6.5,+10
5,Bobby Portis,25:19,2,6,.333,0,1,.000,4,4,1.000,0,6,6,0,0,0,1,1,8,5.0,-4
6,Jae Crowder,17:36,1,2,.500,1,2,.500,0,0,,1,2,3,1,0,0,3,2,3,0.2,-2
7,Pat Connaughton,17:27,2,4,.500,2,3,.667,0,0,,0,1,1,0,2,0,0,1,6,5.9,-4
8,Cameron Payne,13:26,2,6,.333,1,3,.333,0,0,,0,2,2,0,1,0,1,1,5,1.8,+2
9,Thanasis Antetokounmpo,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
10,A.J. Green,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,Andre Jackson Jr.,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
12,Robin Lopez,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
