,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,104.7,.607,14.1,19.4,.180,118.4
1,CHO,104.7,.557,8.1,10.9,.115,112.7
