,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,95.3,.546,12.8,10.8,.303,111.2
1,NYK,95.3,.506,11.4,34.8,.247,117.5
