,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,99.5,.451,13.0,22.0,.283,99.2
1,MIN,99.5,.594,19.3,15.0,.153,103.7
